"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","W4Efsd 7","W4Efsd 8","W4Efsd 9","FQ2IWe src","ah5Ghc","W6VQef","M4A5Cf","ah5Ghc 2","fontBodyMedium","EgL07d src","R8c4Qb"
"https://www.google.com/maps/place/Vijay+Cloth+Center+And+Readymade/data=!4m7!3m6!1s0x3bce29ce3e8a7a13:0x2a900a355fb47314!8m2!3d19.1140181!4d77.3250821!16s%2Fg%2F11c53rhs37!19sChIJE3qKPs4pzjsRFHO0XzUKkCo?authuser=0&hl=en&rclk=1","Vijay Cloth Center And Readymade","","","·","Clothing store","·","487G+J24, Jai Vijay Complex, Main Road CIDCO","·","Closed","⋅ Opens 9AM Sat","·","073503 04236","https://lh5.googleusercontent.com/0qkmJ1Ln-VRPNzDuO5U2YGYxn6uHyAUtyJDzJVCZywDA0hvgjrodvkmSkqKQAlqr=w163-h92-k-no","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/Sanghi+Cloth+stores/data=!4m7!3m6!1s0x3bd1d7bb187bca49:0x1a8ae7da8d78458c!8m2!3d19.1525805!4d77.3124557!16s%2Fg%2F11p_29ms35!19sChIJScp7GLvX0TsRjEV4jdrniho?authuser=0&hl=en&rclk=1","Sanghi Cloth stores","","","·","Clothing store","·","Venkateshwara Apartment Bajaj Complex Vazirabad","·","","","094217 56439","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/Kannawar+Cloth+Center/data=!4m7!3m6!1s0x3bd1d63888ebe965:0xdeb1dfb927d80f46!8m2!3d19.1488993!4d77.3176826!16s%2Fg%2F11b77s6bnm!19sChIJZenriDjW0TsRRg_YJ7nfsd4?authuser=0&hl=en&rclk=1","Kannawar Cloth Center","4.1","(18)","·","Saree Shop","·","G G Road,Shop No 4/5 Gurunanak Market Nanded","·","Closed","⋅ Opens 10:30AM Sat","·","02462 231 414","https://lh5.googleusercontent.com/p/AF1QipPwKxRRehqU2k-O7ztCwWMt-FQWh-xss7IeRLK0=w80-h106-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Shagun+Readymade/data=!4m7!3m6!1s0x3bd1d68c23fadbc3:0xae31b68b06eac5a6!8m2!3d19.1797213!4d77.3041173!16s%2Fg%2F11c53hv1c0!19sChIJw9v6I4zW0TsRpsXqBou2Ma4?authuser=0&hl=en&rclk=1","Shagun Readymade","4.7","(3)","·","Clothing store","·","58H3+VJQ, Shrinagar Workshop Road","·","Closed","⋅ Opens 10AM Sat","·","098225 43093","https://lh5.googleusercontent.com/RrLoWcoiH1JZDaGA542ZWTn_qKrghcHTLYUdW7f5nlYjkcLYkdkx-Ap7OjNEA0hH=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/H%26F+(Homme%2FFemme)+-+Readymade+Garment+Store/data=!4m7!3m6!1s0x3bd1d738aa735ca5:0xe56e1906a64c68e6!8m2!3d19.1540441!4d77.3105375!16s%2Fg%2F11g1drkn_3!19sChIJpVxzqjjX0TsR5mhMpgYZbuU?authuser=0&hl=en&rclk=1","H&F (Homme/Femme) - Readymade Garment Store","4.1","(28)","·","Men's clothing store","·","opposite Marwadi Dharmashala","·","Closes soon","⋅ 10PM ⋅ Opens 10:30AM Sat","·","075175 10020","https://lh5.googleusercontent.com/p/AF1QipOAx3ZPCR8_Jo9wI9vIdKOCrMqVXhoCr20Aj7Xb=w80-h106-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Bapu+Market/data=!4m7!3m6!1s0x3bd1d641b94342e3:0xf9566a9bd4737617!8m2!3d19.1531882!4d77.3112127!16s%2Fg%2F11cs01yc9_!19sChIJ40JDuUHW0TsRF3Zz1JtqVvk?authuser=0&hl=en&rclk=1","Bapu Market","4.1","(16)","·","Clothing store","·","·","099602 03999","Closed","⋅ Opens 10AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMD9JTCr5E_ORfjL6RNxFLIUzBFjTx8IwVUD9i-=w122-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Kasual+Clothing+NX/data=!4m7!3m6!1s0x3bd1d777eb48c325:0x30edf6b2eddd2ce0!8m2!3d19.1537346!4d77.3094046!16s%2Fg%2F11rpdbv2kt!19sChIJJcNI63fX0TsR4Czd7bL27TA?authuser=0&hl=en&rclk=1","Kasual Clothing NX","3.0","(1)","·","Men's clothing store","·","Shop No1 tiranga chowk, near SP Office","·","","","095527 22137","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Deluxe+Cloth+Center/data=!4m7!3m6!1s0x3bd1d7878f588053:0xe2a46b239b502777!8m2!3d19.1468278!4d77.3243154!16s%2Fg%2F11fx9bghrw!19sChIJU4BYj4fX0TsRdydQmyNrpOI?authuser=0&hl=en&rclk=1","Deluxe Cloth Center","5.0","(1)","·","Clothing store","·","Chowk bazar, Mahatma Gandhi Rd, opposite imsail market","","","","","","https://lh5.googleusercontent.com/p/AF1QipM86bP_aGByd9T1GOt-rKuGQcMm7XupXhITcd-b=w122-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Maan's+Punjaban+Suit+Shop/data=!4m7!3m6!1s0x3bd1d64768486869:0x87f8db1e4f2ac31!8m2!3d19.1504549!4d77.3166153!16s%2Fg%2F1hhjsls0y!19sChIJaWhIaEfW0TsRMazy5LGNfwg?authuser=0&hl=en&rclk=1","Maan's Punjaban Suit Shop","4.6","(13)","·","Clothes and fabric wholesaler","·","Guruwara Takht Sachkhand Main Road","·","Closed","⋅ Opens 10:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOxtDV2eod5zecoPkbtEq9Rn9AerIiPMmr53ye5=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Firstlook+Men's+wear/data=!4m7!3m6!1s0x3bd1d7fe78bf001b:0xfeadabb532e8d3a2!8m2!3d19.178321!4d77.3040939!16s%2Fg%2F11pvzjm96h!19sChIJGwC_eP7X0TsRotPoMrWrrf4?authuser=0&hl=en&rclk=1","Firstlook Men's wear","5.0","(1)","·","Men's clothing store","·","58H3+8JH, Nizam Colony Rd","","","","","","https://lh5.googleusercontent.com/p/AF1QipMsogE-lSka8sXp5mvbkjyJR3kFBltcjDs51J8i=w195-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Novelty+Exclusive/data=!4m7!3m6!1s0x3bd1d77f3ba90edf:0x65f73f57b42f3d67!8m2!3d19.1523765!4d77.3123933!16s%2Fg%2F11swc9d5cm!19sChIJ3w6pO3_X0TsRZz0vtFc_92U?authuser=0&hl=en&rclk=1","Novelty Exclusive","","","·","Clothing store","·","5826+XX2, Vazirabad Rd","·","Closed","⋅ Opens 10:30AM Sat","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/Max+Mens+Wear/data=!4m7!3m6!1s0x3bd1d7bc4462b851:0x79482307486c85e8!8m2!3d19.1517981!4d77.3138048!16s%2Fg%2F11p67c7qc7!19sChIJUbhiRLzX0TsR6IVsSAcjSHk?authuser=0&hl=en&rclk=1","Max Mens Wear","2.0","(1)","·","Men's clothing store","·","Shop No 1 Nandigram Market Gandhi Putala Road, near Mahavir Chowk","·","Closed","⋅ Opens 10:30AM Sat","·","098602 26764","https://lh5.googleusercontent.com/t3lwZfRVIgR3lIDLdsPbbWqXvC-Ldjl4RoBX3_1nhMirlszgGuUKWDTFhZ_Z1JaE=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Famous+Mens+Wear/data=!4m7!3m6!1s0x3bd1d7cd401bf2a7:0x5356979a29e38d8b!8m2!3d19.1476957!4d77.3269852!16s%2Fg%2F11rjycs928!19sChIJp_IbQM3X0TsRi43jKZqXVlM?authuser=0&hl=en&rclk=1","Famous Mens Wear","","","·","Clothing store","·","Shop No.1 Famous Plaza Kata Wala Chok","·","","","094234 38001","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/Brandstore19+nanded/data=!4m7!3m6!1s0x3bd1d7a3fa715cf1:0x5024693b99fb82e4!8m2!3d19.1730043!4d77.3152836!16s%2Fg%2F11pfcf0fqq!19sChIJ8Vxx-qPX0TsR5IL7mTtpJFA?authuser=0&hl=en&rclk=1","Brandstore19 nanded","4.8","(17)","·","Clothing store","·","·","073857 46888","Closes soon","⋅ 10PM ⋅ Opens 11AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOHUtuHyYuhC8npEJpOjUgkSoj9bNpiGflrMi6G=w92-h92-k-no","In-store shopping","·","·","In-store pick-up","","",""
"https://www.google.com/maps/place/Gadewar+Collection/data=!4m7!3m6!1s0x3bd1d7b0838f495d:0x38738c45a5485050!8m2!3d19.147781!4d77.3208285!16s%2Fg%2F11p76lsjvp!19sChIJXUmPg7DX0TsRUFBIpUWMczg?authuser=0&hl=en&rclk=1","Gadewar Collection","4.0","(1)","·","Clothing store","·","Shop No 2","·","","","094040 63891","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/R.K+Garments/data=!4m7!3m6!1s0x3bd1d634258208cf:0x26fd58a29d88ceec!8m2!3d19.1467303!4d77.3274636!16s%2Fg%2F11c1p2tkvy!19sChIJzwiCJTTW0TsR7M6InaJY_SY?authuser=0&hl=en&rclk=1","R.K Garments","5.0","(2)","·","Women's clothing store","·","beside Munjeshwar Mandir","·","Closed","⋅ Opens 10AM Sat","·","094218 42994","https://lh4.googleusercontent.com/_PKRJO7JBxDcd3SV9g0N4V5fikmFuCmKf2oNLEd4ytBZT8jCRkI5SGziR4zdNQ0=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Ashish+Garments/data=!4m7!3m6!1s0x3bd1d7c00a2f278b:0x27d1ff81e18141fc!8m2!3d19.1486421!4d77.3205405!16s%2Fg%2F11rh_32ypx!19sChIJiycvCsDX0TsR_EGB4YH_0Sc?authuser=0&hl=en&rclk=1","Ashish Garments","4.5","(2)","·","Clothing store","·","Shop No 1 Jaju Niwas, Mahatma Gandhi Rd","·","","","098233 42777","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Pantaloons/data=!4m7!3m6!1s0x3bd1d630000031c1:0x38ff41dc54493143!8m2!3d19.1293683!4d77.3087421!16s%2Fg%2F11hcyr6z17!19sChIJwTEAADDW0TsRQzFJVNxB_zg?authuser=0&hl=en&rclk=1","Pantaloons","4.2","(55)","·","Clothing store","·","NANDED SQUARE MALL NANDED SQUARE MALL, SURVEY NO-63/1 AND 71 D/4 Latur-Nanded Highway, VILLAGE, Vasarni Rd","·","Closed","⋅ Opens 11AM Sat","·","093251 85562","https://lh5.googleusercontent.com/p/AF1QipPY4eCTJz0W2HUd_n7EOxwaUcTtyR9QDdMp_5Oa=w122-h92-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Radhika+Collection+Hudco+New+Nanded/data=!4m7!3m6!1s0x3bce2942c39ee78b:0xb71ada8e213033a5!8m2!3d19.1060904!4d77.3192097!16s%2Fg%2F11qmnqrjz8!19sChIJi-eew0IpzjsRpTMwIY7aGrc?authuser=0&hl=en&rclk=1","Radhika Collection Hudco New Nanded","","","·","Clothing store","","","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WwmHyAeliJVg5em9TGNGSw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=308.8888&pitch=0&thumbfov=100","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/KASUL+CLOTHING/data=!4m7!3m6!1s0x3bd1d71c6fef74a9:0x320d685666a00b7f!8m2!3d19.1529093!4d77.31434!16s%2Fg%2F11ptpkvzmx!19sChIJqXTvbxzX0TsRfwugZlZoDTI?authuser=0&hl=en&rclk=1","KASUL CLOTHING","4.3","(11)","·","Men's clothing store","·","Shop No 1, opp. Kahalekar Hospital","·","Closed","⋅ Opens 10:30AM Sat","·","098502 67181","https://lh5.googleusercontent.com/p/AF1QipN0BrLG6hTJulDIuIeIsuxSdZO4Hefl6-ORI_tK=w184-h92-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Lalpotu+collection/data=!4m7!3m6!1s0x3bd1d638270a9059:0xd09d08d756a07f86!8m2!3d19.1478621!4d77.3211195!16s%2Fg%2F11byypjwrz!19sChIJWZAKJzjW0TsRhn-gVtcIndA?authuser=0&hl=en&rclk=1","Lalpotu collection","4.0","(29)","·","Clothing store","·","Old Monda, Mahatma Gandhi Road","·","Closed","⋅ Opens 10:30AM Sat","·","094221 09004","https://lh5.googleusercontent.com/p/AF1QipOwmsTkVNO2cyeYz15tguG-dj3c3BCrGj3KwPtQ=w122-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Shri+Venkatesh+Cloth+Center/data=!4m7!3m6!1s0x3bd1d6382f24bedf:0x37588cc0c997c014!8m2!3d19.1475664!4d77.3205341!16s%2Fg%2F11c1nyyjd6!19sChIJ374kLzjW0TsRFMCXycCMWDc?authuser=0&hl=en&rclk=1","Shri Venkatesh Cloth Center","4.4","(7)","·","Clothing store","·","Shastri Market","·","Closed","⋅ Opens 10:30AM Sat","·","094218 68874","https://lh6.googleusercontent.com/zfgZfcxSsd_lRampHUwO_8eQZnDD5WQRZZyYmpNydDb24ZBFHFUDlzOIQSkKcAR4JA=w163-h92-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Eve's+fashion+online+boutique/data=!4m7!3m6!1s0x3bd1d7039c674cd5:0xb5679403d40e119d!8m2!3d19.1394257!4d77.3159323!16s%2Fg%2F11r_mwpv6j!19sChIJ1UxnnAPX0TsRnREO1AOUZ7U?authuser=0&hl=en&rclk=1","Eve's fashion online boutique","5.0","(1)","·","Clothing store","·","","","Open","⋅ Closes 5:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipNI-gpGrv_y2zQAEHEHsB-GsBQVSSNONFCJ1RcR=w80-h173-k-no","Delivery","·","","","","",""
"https://www.google.com/maps/place/Fashion+point/data=!4m7!3m6!1s0x3bd1d706f39c50dd:0xde4f3be2ea1a45c1!8m2!3d19.1655195!4d77.3138115!16s%2Fg%2F11q3n78fp2!19sChIJ3VCc8wbX0TsRwUUa6uI7T94?authuser=0&hl=en&rclk=1","Fashion point","5.0","(5)","·","Women's clothing store","·","Hanuman apartments, VIP Rd","·","Closed","⋅ Opens 11AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOJgRnElyAP20vadXaRWUUoPiIrQYRBLGtTW4Mi=w80-h106-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/KlassicNX+Fashions/data=!4m7!3m6!1s0x3bd1d7e24b1fabbb:0x80e2938061f9445c!8m2!3d19.1533022!4d77.3094475!16s%2Fg%2F11rd88pw2k!19sChIJu6sfS-LX0TsRXET5YYCT4oA?authuser=0&hl=en&rclk=1","KlassicNX Fashions","4.9","(448)","·","Clothing store","·","Tiranga chowk","·","Closes soon","⋅ 10PM ⋅ Opens 10AM Sat","·","081492 33318","https://lh5.googleusercontent.com/p/AF1QipNWR0Mih1jWIItNpHoOp9pbbG5BzrBizSLx-bLh=w163-h92-k-no","In-store shopping","·","·","In-store pick-up","","",""
"https://www.google.com/maps/place/Kamakshi+sadi+and+ladies+wear/data=!4m7!3m6!1s0x3bce2915d21abba9:0x2146505158e305d9!8m2!3d19.1056227!4d77.355413!16s%2Fg%2F11mxgnv9kr!19sChIJqbsa0hUpzjsR2QXjWFFQRiE?authuser=0&hl=en&rclk=1","Kamakshi sadi and ladies wear","","","·","Clothing store","·","Hudco, Main street","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9YPtxA1MXM6bMNewF1wTcQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=265.11377&pitch=0&thumbfov=100","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/New+Style+Collection/data=!4m7!3m6!1s0x3bd1d641a5f2c7fb:0x5e6555d375db19bd!8m2!3d19.1529824!4d77.3118937!16s%2Fg%2F11c1p5gjrx!19sChIJ-8fypUHW0TsRvRnbddNVZV4?authuser=0&hl=en&rclk=1","New Style Collection","4.0","(3)","·","Clothing store","·","Shop No.B-67, Maa Godawari Enclave, opp. Mahajan Complex","·","Closed","⋅ Opens 10AM Sat","·","094217 57237","https://lh3.googleusercontent.com/DNCUJ7ryxdNdSGlX9EH_2wGH4A6SpmLYqx42Jyin14tgWC0oPDe-y3h2DsSWY8eM=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/New+Anjali+Matching+Center+And+Dress+Material/data=!4m7!3m6!1s0x3bd1d68c0f8184c3:0x8510370d3b8822a5!8m2!3d19.1785221!4d77.30447!16s%2Fg%2F11c0rgpybp!19sChIJw4SBD4zW0TsRpSKIOw03EIU?authuser=0&hl=en&rclk=1","New Anjali Matching Center And Dress Material","4.3","(4)","·","Women's clothing store","·","Workshop Rd, beside Shri Lakshmi Haryana Handloom","·","Closes soon","⋅ 10PM ⋅ Opens 10AM Sat","·","094033 30102","https://lh4.googleusercontent.com/2Cq8_XWnhBA0QaFaP5iQtnhtvXxWUOflzw2qrkKWu_MT3OJhQA6wUQEewnz6zTQ=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Friends+Collection/data=!4m7!3m6!1s0x3bd1d640e4a89829:0xcd073e74484c1cd1!8m2!3d19.1519157!4d77.3130997!16s%2Fg%2F11c53rwgv7!19sChIJKZio5EDW0TsR0RxMSHQ-B80?authuser=0&hl=en&rclk=1","Friends Collection","3.8","(5)","·","Men's clothing store","·","5827+Q69, Vibha Tower, Vazirabad, near Multi Purpose School","·","Closes soon","⋅ 10PM ⋅ Opens 10:30AM Sat","·","095950 88289","https://lh6.googleusercontent.com/0WnzkFgaqQxEPAlt0oi_wS35r78jpGfhfGLVr8Vofhz7vyVzaxG6XIzwikP9T0Xr=w163-h92-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/ADVIK+FASHION+HUB/data=!4m7!3m6!1s0x3bd1d75cc5865fc5:0x439c81694c85dcc8!8m2!3d19.1798306!4d77.3044483!16s%2Fg%2F11r_dhhhdp!19sChIJxV-GxVzX0TsRyNyFTGmBnEM?authuser=0&hl=en&rclk=1","ADVIK FASHION HUB","4.0","(1)","·","Women's clothing store","·","Shop No 1 Yerawar Complex Shree Nagar Road, near KTM Bike Store Work Shop Corner","·","","","090961 29257","","https://lh5.googleusercontent.com/p/AF1QipN65HL5NNIPiEqr4zgsGETukyHkT-TG3mfejWLa=w80-h106-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Siddhi+Collection+And+Ladies+Wear/data=!4m7!3m6!1s0x3bce296f3b978ed1:0x6c6d313f2c2cc460!8m2!3d19.1072404!4d77.3197758!16s%2Fg%2F11pcs7c91g!19sChIJ0Y6XO28pzjsRYMQsLD8xbWw?authuser=0&hl=en&rclk=1","Siddhi Collection And Ladies Wear","","","·","Women's clothing store","·","Shop No 2 Near Indira Gandhi School","·","","","099602 78981","","https://lh5.googleusercontent.com/p/AF1QipNW2v-_6WtwFqPxe0x0gGFaTNGKfvFZDrkBweLi=w122-h92-k-no","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/GAYATRI+COLLECTION/data=!4m7!3m6!1s0x3bd1d751bc104143:0xcfa044c2c41d909d!8m2!3d19.1509909!4d77.3141079!16s%2Fg%2F11slfpj611!19sChIJQ0EQvFHX0TsRnZAdxMJEoM8?authuser=0&hl=en&rclk=1","GAYATRI COLLECTION","","","·","Men's clothing store","·","Shop No.1 Pundlik Wadi, opp. Jain Agencies","·","","","098818 60949","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","No reviews","",""
"https://www.google.com/maps/place/Janta+Dresses/data=!4m7!3m6!1s0x3bd1d640c0e28471:0xb853b901b2238912!8m2!3d19.1510762!4d77.3140054!16s%2Fg%2F11cs09phrx!19sChIJcYTiwEDW0TsREokjsgG5U7g?authuser=0&hl=en&rclk=1","Janta Dresses","1.0","(1)","·","Men's clothing store","·","5827+CJJ, Mahavir Chowk","·","Closed","⋅ Opens 10:30AM Sat","·","02462 235 732","https://lh5.googleusercontent.com/ZvCpa1RXlVbnmZUZQLBIy1D2uoN2AMgDdXy8ytxGFEyRM3v0fgogJhUZ8iRXouIxcQ=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Barbie+Gowns+And+Garments/data=!4m7!3m6!1s0x3bd1d7e7e80a21cb:0x63633caeaf9b2ecd!8m2!3d19.1529973!4d77.311184!16s%2Fg%2F11qg1kjj24!19sChIJyyEK6OfX0TsRzS6br648Y2M?authuser=0&hl=en&rclk=1","Barbie Gowns And Garments","5.0","(2)","·","Women's clothing store","·","5836+5FG","·","Closes soon","⋅ 10:30PM ⋅ Opens 10:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPae94J6h1kXeQ7kMUdQzBm-5v47J7pf1IqiNqD=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Sonal+Fashion,+Nanded/data=!4m7!3m6!1s0x3bd1d71e852ea55f:0xb4da9b992c530bf4!8m2!3d19.1493615!4d77.3220457!16s%2Fg%2F11qm09ddph!19sChIJX6UuhR7X0TsR9AtTLJmb2rQ?authuser=0&hl=en&rclk=1","Sonal Fashion, Nanded","5.0","(1)","·","Clothing store","·","48XC+PRV, Lohar Galli","·","Closed","⋅ Opens 10:30AM Sat","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Spykar+Factory+Outlet/data=!4m7!3m6!1s0x3bd1d621d66462d7:0x92f7183bf61222b7!8m2!3d19.128762!4d77.3084874!16s%2Fg%2F119vj3p47!19sChIJ12Jk1iHW0TsRtyIS9jsY95I?authuser=0&hl=en&rclk=1","Spykar Factory Outlet","2.7","(3)","·","Casual Clothing Store","·","Shop No F-31, First Floor, Nanded Square Mall, Himayatnagar","·","Closed","⋅ Opens 10:30AM Sat","·","092841 92677","https://lh5.googleusercontent.com/p/AF1QipMk_z4ww3fTTvWDKsEg5OTSdmfkC7cVC2p-46oI=w80-h142-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Salasar+Designer+Sarees/data=!4m7!3m6!1s0x3bd1d7dc8fd79b89:0xa5b09e63812a018e!8m2!3d19.1790222!4d77.3068192!16s%2Fg%2F11gtg9nbl6!19sChIJiZvXj9zX0TsRjgEqgWOesKU?authuser=0&hl=en&rclk=1","Salasar Designer Sarees","3.5","(6)","·","Clothing store","·","58H4+JP4, Above Dwarka Jewellers, Bhagya Nagar, Ashok Nagar Rd","·","Closes soon","⋅ 10PM ⋅ Opens 11AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipNG2jS1G_JRTI07aQXhlbFsmTn8vn3NlN1BPatU=w80-h92-k-no-pi-0-ya95.89001-ro-0-fo100","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/King+Club+Nx/data=!4m7!3m6!1s0x3bd1d64108f847e1:0x1b9f1caccf2aa173!8m2!3d19.1531297!4d77.3125274!16s%2Fg%2F11c12x3n2j!19sChIJ4Uf4CEHW0TsRc6Eqz6wcnxs?authuser=0&hl=en&rclk=1","King Club Nx","3.9","(25)","·","Clothing store","·","5837+722, Opposite Nandigram Market, Vazirabad, near Gandhi Putla","·","Open","⋅ Closes 11PM","·","094046 60709","https://lh6.googleusercontent.com/RiHyMMeu9TpiUalRFyF8fPO-cnnEMSq7K0c4_8rE2aDZbpnIV9NOQboyh1T6a_tF=w163-h92-k-no","In-store shopping","·","·","Delivery","","",""
"https://www.google.com/maps/place/Urban+Cloth+center+vazirabad+nanded/data=!4m7!3m6!1s0x3bd1d7d71921716d:0x4f67011708972a77!8m2!3d19.154222!4d77.3101894!16s%2Fg%2F11p0fhxhz6!19sChIJbXEhGdfX0TsRdyqXCBcBZ08?authuser=0&hl=en&rclk=1","Urban Cloth center vazirabad nanded","4.8","(6)","·","Clothing store","·","shop no 1&2, near marwadi dharmshala ganga jamna complex","·","Closed","⋅ Opens 10:30AM Sat","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Sugandha+Dresses/data=!4m7!3m6!1s0x3bd1d7ddd43177c9:0x766cedefa8801e06!8m2!3d19.175699!4d77.3049773!16s%2Fg%2F11p7473m3x!19sChIJyXcx1N3X0TsRBh6AqO_tbHY?authuser=0&hl=en&rclk=1","Sugandha Dresses","5.0","(2)","·","Clothing store","·","42 & 45,, Sahyog Complex","·","Closes soon","⋅ 10:30PM ⋅ Opens 10AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOo_rqwEeOsbK7HUKiIuWZPSbLIAp9togXY07AK=w80-h92-k-no-pi-0-ya283.1-ro0-fo100","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/Jai+Bhavani+Readymade+Garments/data=!4m7!3m6!1s0x3bd1d7662803bc7d:0xd03cce6d6b893955!8m2!3d19.1624643!4d77.3203183!16s%2Fg%2F11k2hx3vzv!19sChIJfbwDKGbX0TsRVTmJa23OPNA?authuser=0&hl=en&rclk=1","Jai Bhavani Readymade Garments","","","·","Baby clothing store","·","near Khandoba Mandir","·","Closed","⋅ Opens 10AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipO3tkVIDPuMmN1tar3CUyiq3z6EJm19TmW5DXad=w146-h92-k-no","In-store shopping","·","·","In-store pick-up","No reviews","",""
"https://www.google.com/maps/place/Chandnani+Dresses/data=!4m7!3m6!1s0x3bd1d6475edb684b:0x8b17820a8021cb8!8m2!3d19.1498272!4d77.3163525!16s%2Fg%2F11c53sbr_1!19sChIJS2jbXkfW0TsRuBwCqCB4sQg?authuser=0&hl=en&rclk=1","Chandnani Dresses","4.8","(6)","·","Clothing store","·","48X8+WGQ, Shri Guru Govind Singhji Road","·","Closed","⋅ Opens 11AM Sat","·","02462 240 664","https://lh3.googleusercontent.com/HlnYEmtbhAn7CWv5mBC2UHpxkWAYL6e9-3ErEftUugfcYt6kDMpYqQVNYjKp1iRC6A=w163-h92-k-no","In-store shopping","·","","","","",""
"https://www.google.com/maps/place/SHITAL+READYMADE+AND+CLOTH+CENTER/data=!4m7!3m6!1s0x3bce296f99c7621f:0xb19e85219df7210a!8m2!3d19.1116076!4d77.3246527!16s%2Fg%2F11swwt3dcm!19sChIJH2LHmW8pzjsRCiH3nSGFnrE?authuser=0&hl=en&rclk=1","SHITAL READYMADE AND CLOTH CENTER","","","·","Clothing store","·","ND 4 CIDCO ROAD MAIN ROAD SHIVAJI CHOWK","·","","","098340 76803","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","In-store shopping","·","","","No reviews","",""
